url,last_crawled_gsc,current_status_code,current_indexability,current_indexability_status,inlinks_old_triage,word_count_old_triage,duplicate_title_count_old_triage,flags_old_triage,title_old_triage,action_bucket,priority,reason
https://defiliban.io/brevan-howard-blackrock-bitcoin-etf-2/,1970-01-01,MISSING,MISSING,,59,712,1,single_slug;suffix_2_3_4,Brevan Howard Boosts Investment in BlackRock's Bitcoin ETF - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/brevan-howard-blackrock-bitcoin-etf/,1970-01-01,200,Indexable,,53,712,1,single_slug,Brevan Howard Acquires Largest Stake in BlackRock Bitcoin ETF - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/bridged-dot-exploit-ethereum-1b-minted/,1970-01-01,200,Indexable,,61,1132,1,single_slug,Bridged DOT Exploited on Ethereum as Attacker Mints 1B Tokens,keep_and_push,medium,Editorial URL with stronger content and internal-link signals than the average discovered set.
https://defiliban.io/btc-bitcoin-pumping-above-73700-nearing-74000/,1970-01-01,200,Indexable,,65,1022,1,single_slug,"BTC Nears $74K as Bitcoin Breaks Above $73,700",keep_and_push,medium,Editorial URL with stronger content and internal-link signals than the average discovered set.
https://defiliban.io/btc-bitcoin-pumps-back-above-75000/,1970-01-01,200,Indexable,,58,978,1,single_slug,"BTC Bitcoin Pumps Back Above $75,000: Rally Drivers and Key Levels",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/btc-bullish-bearish-social-ratio-5-week-low/,1970-01-01,200,Indexable,,58,948,1,single_slug,Santiment: BTC Bullish-to-Bearish Social Ratio Falls to 5-Week Low,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/btc-digital-expands-ethereum-holdings/,1970-01-01,200,Indexable,,57,721,1,single_slug,"BTC Digital Expands Ethereum Holdings to 2,135 ETH - DeFiliban",deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/btc-etf-inflows-biggest-day-since-mid-january/,1970-01-01,200,Indexable,,63,1030,1,single_slug,BTC ETF Inflows Hit Biggest Day Since Mid-January,keep_and_push,medium,Editorial URL with stronger content and internal-link signals than the average discovered set.
https://defiliban.io/btc-miner-mobile-cloud-mining/,1970-01-01,200,Indexable,,58,851,1,single_slug,BTC Miner Launches Mobile Cloud Bitcoin Mining Service - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/btc-shorts-win-0x2fc3-closes-long-loss-flips-short/,1970-01-01,200,Indexable,,58,704,1,single_slug,BTC Shorts Win as Trader 0x2fc3 Closes Long at a Loss,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/btc-sp500-decoupling-2020/,1970-01-01,200,Indexable,,57,1316,1,single_slug;wordcount_1200_plus,Bitcoin's Longest S&P 500 Decoupling Since 2020 Explained,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/bullish-ips-5-billion-valuation/,1970-01-01,200,Indexable,,54,715,1,single_slug,Bullish Upsizes IPO Targeting $5 Billion Valuation - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/businesses-buying-more-bitcoin-than-etfs-and-governments/,1970-01-01,200,Indexable,,58,1240,1,single_slug;wordcount_1200_plus,Businesses Are Buying More Bitcoin Than ETFs and Governments in 2026,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/bybit-announces-early-bird-ticket-access-for-tomorrowland-brasil-2027-for-bybit-cardholders/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/bybit-delists-sweat-from-spot-trading/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-delists-syn-from-futures-trading/,1970-01-01,200,Indexable,,49,956,1,single_slug,Bybit Delists SYN From Futures Trading: What Traders Need to Know,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-delists-tru-futures-market/,1970-01-01,200,Indexable,,2855,834,1,single_slug,Bybit Delists TRU From Its Futures Market,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-lists-bill-on-spot-market/,1970-01-01,200,Indexable,,3000,650,1,single_slug;wordcount_lt700,Bybit Lists BILL on Spot Market,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-lists-blend-futures/,1970-01-01,200,Indexable,,50,694,1,single_slug;wordcount_lt700,"Bybit Lists BLEND Futures: Key Details, Market Impact, and What to Watch",delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-lists-bz-futures/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/bybit-lists-googl-futures/,1970-01-01,200,Indexable,,2624,958,1,single_slug,Bybit Lists GOOGL Futures: What It Means for Traders,keep_and_push,medium,Editorial URL with stronger content and internal-link signals than the average discovered set.
https://defiliban.io/bybit-lists-opg-futures/,1970-01-01,200,Indexable,,52,1158,1,single_slug,Bybit Lists OPG Futures: Why the New Market Matters,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/cambodia-first-cybercrime-law-scam-compounds/,1970-01-01,200,Indexable,,47,996,1,single_slug,Cambodia Passes First Cybercrime Law Targeting Scam Compounds,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/canada-bill-c25-ban-cryptocurrency-political-donations/,1970-01-01,200,Indexable,,47,831,1,single_slug,Canada's Bill C-25 Would Ban Crypto and Money Order Political Donations,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/canadian-scammer-cryptocurrency-theft/,1970-01-01,200,Indexable,,51,709,1,single_slug,Canadian Scammer Steals Over $2 Million in Cryptocurrency - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/canary-capital-litecoin-hedera-etfs/,1970-01-01,200,Indexable,,50,882,1,single_slug,Canary Capital Launches First US Litecoin and Hedera ETFs - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/canary-xrp-spot-etf-launch/,1970-01-01,200,Indexable,,49,728,1,single_slug,Canary Capital Files S-1 for XRP Spot ETF Launch - DeFiliban,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/capital-b-buys-12-btc-holdings-rise-to-2937-btc/,1970-01-01,200,Indexable,,57,946,1,single_slug,"Capital B Buys 12 BTC, Holdings Rise to 2,937 BTC",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/capital-b-hive-bitcoin-mining/,1970-01-01,200,Indexable,,62,789,1,single_slug,Capital B Surpasses HIVE in Bitcoin Mining Rankings - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cardano-attention-gainers-2025/,1970-01-01,200,Indexable,,50,754,1,single_slug,Cardano Ranked Seventh in Attention Gainers for 2025 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cardano-price-prediction-2026/,1970-01-01,200,Indexable,,50,853,1,single_slug,Cheeky Crypto Predicts Cardano Price Could Reach $10 - DeFiliban,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cardano-rally-potential-stalls-hyperliquid-price-at-54-blockdag-miners-deliver/,1970-01-01,200,Indexable,,50,1298,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Cardano Rally Potential Stalls, Hyperliquid Price at $54, BlockDAG Miners Deliver",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cardano-roi-projection-15x-gains-possible-by-2026-as-whale-buying-accelerates/,1970-01-01,200,Indexable,,59,725,1,single_slug,Cardano ROI Projection | 15x Gains Possible by 2026 as Whale Buying Accelerates,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/caroline-ellison-community-confinement/,1970-01-01,200,Indexable,,54,747,1,single_slug,Caroline Ellison Transferred to Community Confinement - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/cash-app-bitcoin-lightning-stablecoins/,1970-01-01,200,Indexable,,48,773,1,single_slug,Cash App Integrates Bitcoin Lightning Network and Stablecoins - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cathie-wood-bitcoin-forecast/,1970-01-01,200,Indexable,,59,779,1,single_slug,Cathie Wood Predicts Bitcoin Could Reach $2.4 Million - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/caution-american-bitcoin-investors/,1970-01-01,200,Indexable,,53,648,1,single_slug;wordcount_lt700,Cramer Warns Investors About American Bitcoin Risks - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/cbc-reports-canada-crypto-atm-ban-scams/,1970-01-01,200,Indexable,,48,791,1,single_slug,CBC Reports Canada Plans Crypto ATM Ban to Fight Scams,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cea-industries-cryptocurrency-treasury/,1970-01-01,200,Indexable,,57,839,1,single_slug,CEA Industries Shifts Focus to Cryptocurrency Treasury Strategy - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-bitcoin-margin-collateral-fcms/,1970-01-01,200,Indexable,,56,1132,1,single_slug,Bitcoin Margin Collateral: CFTC Opens Door for FCMs,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-chair-defi-prediction-markets-clearer-us-crypto-rules/,1970-01-01,200,Indexable,,48,1473,1,single_slug;wordcount_1200_plus,CFTC Chair Says DeFi and Prediction Markets Could Restore Trust,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/cftc-chair-says-true-crypto-perpetuals-could-soon-be-legalized-in-the-us/,1970-01-01,200,Indexable,,46,919,1,single_slug,CFTC Chair Says 'True Crypto Perpetuals' Could Soon Be Legalized in the U.S.,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-chair-selig-crypto-regulation/,1970-01-01,200,Indexable,,50,810,1,single_slug,CFTC Chair Selig Advocates for Crypto Regulatory Changes - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-crypto-sprint-regulations/,1970-01-01,200,Indexable,,48,1007,1,single_slug,CFTC Launches Crypto Sprint to Enhance Digital Asset Regulations - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-doj-lawsuit-against-illinois-verified-filings/,1970-01-01,200,Indexable,,50,869,1,single_slug,CFTC and DOJ Lawsuit Against Illinois? What the Verified Filings Show,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cftc-sues-wisconsin-over-authority-in-crypto-prediction-markets/,1970-01-01,200,Indexable,,49,745,1,single_slug,CFTC Sues Wisconsin Over Authority in Crypto Prediction Markets,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/chainalysis-stablecoin-economic-volume-719t-2035/,1970-01-01,200,Indexable,,48,977,1,single_slug,Chainalysis: Stablecoin Volume Could Hit $719T by 2035,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/chainlink-adds-link-on-chain-reserve/,1970-01-01,200,Indexable,,47,717,1,single_slug,"Chainlink Labs Adds 43,937 LINK to On-Chain Reserve - DeFiliban",deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/chainlink-price-surge-shiba-inu-drop-cold-wallets-self-custody-edge/,1970-01-01,200,Indexable,,54,1049,1,single_slug,"Chainlink Price Surge, Shiba Inu Drop & Cold Wallet’s Self-Custody Edge",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/chainlink-us-equities-data-streams/,1970-01-01,200,Indexable,,58,804,1,single_slug,Chainlink Launches 24/5 U.S. Equities Data Streams - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/charles-schwab-bitcoin-spot-trading-plans/,1970-01-01,200,Indexable,,55,865,1,single_slug,Charles Schwab Bitcoin Spot Trading Plans Advance,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/charles-schwab-crypto-vertical-bitcoin-buying-soon/,1970-01-01,200,Indexable,,52,1163,1,single_slug,Charles Schwab Crypto Vertical Signals Bitcoin Buying Soon,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/charles-schwab-launches-schwab-crypto-spot-trading-retail-clients/,1970-01-01,200,Indexable,,45,1071,1,single_slug,Charles Schwab Launches Schwab Crypto Spot Trading for Retail Clients,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/china-accuses-us-seizing-bitcoin/,1970-01-01,200,Indexable,,54,826,1,single_slug,"China Accuses U.S. of Seizing 127,000 Stolen Bitcoin - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-bitcoin-plustoken-seizure/,1970-01-01,200,Indexable,,51,826,1,single_slug,"China Retains 194,000 Bitcoin from PlusToken Seizure - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-gold-deposit-hunan-discovery/,1970-01-01,200,Indexable,,57,791,1,single_slug,China Discovers Major Gold Deposit in Hunan Province - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-investigates-us-analog-chips/,1970-01-01,200,Indexable,,62,697,1,single_slug;wordcount_lt700,China Investigates US Analog Chip Imports for Dumping - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/china-poly-group-hong-kong-stablecoin/,1970-01-01,200,Indexable,,55,798,1,single_slug,China Poly Group Denies Hong Kong Stablecoin Involvement - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-poly-group-stablecoin-denial/,1970-01-01,200,Indexable,,54,803,1,single_slug,China Poly Group Denies Involvement in Hong Kong Stablecoins - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-renaissance-invest-bnb/,1970-01-01,200,Indexable,,52,845,1,single_slug,China Renaissance Invests $100 Million in BNB - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/china-sanctions-us-defense-companies/,1970-01-01,200,Indexable,,53,615,1,single_slug;wordcount_lt700,China Sanctions 20 U.S. Defense Companies Over Taiwan Sales - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/china-silver-export-restrictions-2/,1970-01-01,MISSING,MISSING,,54,684,1,single_slug;suffix_2_3_4;wordcount_lt700,China Implements New Silver Export Restrictions Effective January 2026 - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/china-silver-export-restrictions/,1970-01-01,200,Indexable,,51,695,1,single_slug;wordcount_lt700,China Implements New Silver Export Restrictions in 2026 - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/china-stablecoins-cross-border-payments-2/,1970-01-01,MISSING,MISSING,,57,796,2,single_slug;duplicate_title:2;suffix_2_3_4,China Explores Stablecoins for Cross-Border Payments - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/china-stablecoins-cross-border-payments/,1970-01-01,200,Indexable,,50,754,2,single_slug;duplicate_title:2,China Explores Stablecoins for Cross-Border Payments - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/chinese-investments-indonesia-2025/,1970-01-01,200,Indexable,,57,806,1,single_slug,Chinese Investments Surge in Indonesia Amid Tariff Pressures - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/circle-cirbtc-launch-challenge-coinbase-wrapped-bitcoin/,1970-01-01,200,Indexable,,56,1093,1,single_slug,Circle cirBTC Launch Targets Coinbase Wrapped Bitcoin Market,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/circle-usdc-supply-change/,1970-01-01,200,Indexable,,52,798,1,single_slug,Circle's USDC Supply Surges by $2 Billion in a Week - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/citi-fed-rate-cuts-playbook/,1970-01-01,200,Indexable,,59,806,1,single_slug,Citi Anticipates Fed Rate Cuts by 2025 - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/clarity-act-crypto-regulations-2/,1970-01-01,MISSING,MISSING,,52,834,1,single_slug;suffix_2_3_4,"CLARITY Act Passes, Defining Crypto Regulations in the US - DeFiliban",ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/clarity-act-crypto-regulations/,1970-01-01,200,Indexable,,51,1051,1,single_slug,CLARITY Act Introduces New Crypto Market Regulations - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/clarity-act-digital-assets-regulation-2/,1970-01-01,MISSING,MISSING,,50,840,1,single_slug;suffix_2_3_4,Senate Democrats Introduce CLARITY Act for Digital Assets - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/clarity-act-digital-assets-regulation-3/,1970-01-01,MISSING,MISSING,,49,804,1,single_slug;suffix_2_3_4,U.S. Roundtable Discusses CLARITY Act for Digital Assets - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/clarity-act-vote-january-2026/,1970-01-01,200,Indexable,,53,1016,1,single_slug,"CLARITY Act Vote Scheduled for January 15, 2026 - DeFiliban",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cleancore-dogecoin-acquisition-500-million/,1970-01-01,200,Indexable,,51,952,1,single_slug,CleanCore Increases Dogecoin Holdings to 500 Million DOGE - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/cleancore-solutions-dogecoin-acquisition/,1970-01-01,200,Indexable,,49,725,1,single_slug,CleanCore Solutions Acquires 100 Million Dogecoin - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/cmc/,1970-01-01,200,Indexable,,826,523,22,duplicate_title:22;wordcount_lt700,CMC - DeFiliban,keep_and_push,high,Core hub/category page worth keeping indexed and strengthening.
https://defiliban.io/cme-bitcoin-volatility-futures-june-1-cftc-review/,1970-01-01,200,Indexable,,,,,missing_from_crawl_export,,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/cme-group-bitcoin-volatility-futures-june-1/,1970-01-01,200,Indexable,,46,748,1,single_slug;numeric_suffix,CME Bitcoin Volatility Futures Launch Set for June 1,delete_or_noindex,medium,Numeric-suffix or duplicate-like URL is a weak candidate for crawl prioritization.
https://defiliban.io/cme-group-ethereum-futures-volume/,1970-01-01,200,Indexable,,63,778,1,single_slug,CME Group Reports Record Ethereum Futures Trading Volume - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coin-home-2/,1970-01-01,MISSING,MISSING,,3206,677,1,single_slug;suffix_2_3_4;wordcount_lt700,Coin Home 2 - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/coin-home-4/,1970-01-01,MISSING,MISSING,,3220,397,1,single_slug;suffix_2_3_4;wordcount_lt700,Coin Home 4 - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/coin-home-5/,1970-01-01,MISSING,MISSING,,3219,395,1,single_slug;numeric_suffix;wordcount_lt700,Coin Home 5 - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/coinbase-adds-virtual-pros-kaio-asset-roadmap/,1970-01-01,200,Indexable,,53,786,1,single_slug,"Coinbase Adds VIRTUAL, PROS, and KAIO to Its Asset Roadmap",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-adds-wron-to-its-listing-roadmap-2/,1970-01-01,404,Non-Indexable,Client Error,54,664,1,single_slug;suffix_2_3_4;wordcount_lt700,Coinbase Adds WRON to Listing Roadmap: What It Means,ignore_already_handled,low,Currently 404 in the latest local crawl.
https://defiliban.io/coinbase-approval-coindcx-stake/,1970-01-01,200,Indexable,,51,735,1,single_slug,Coinbase Gains CCI Approval for CoinDCX Stake Acquisition - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/coinbase-base-native-token-exploration/,1970-01-01,200,Indexable,,53,866,1,single_slug,Coinbase Explores Creation of Native Token for Base Network - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-bitcoin-backed-mortgage/,1970-01-01,200,Indexable,,51,1251,1,single_slug;wordcount_1200_plus,Coinbase Bitcoin-Backed Mortgage: Buy a Home With BTC,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-bitcoin-yield-fund-base-share-claims/,1970-01-01,200,Indexable,,56,990,1,single_slug,Coinbase Bitcoin Yield Fund and Base Share Claims,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-ceo-clarity-act-support-2/,1970-01-01,MISSING,MISSING,,50,834,1,single_slug;suffix_2_3_4,Coinbase CEO Addresses CLARITY Act Support and Progress - DeFiliban,ignore_already_handled,low,"URL is missing from the latest local crawl, likely already removed or no longer internally reachable."
https://defiliban.io/coinbase-ceo-clarity-act-support/,1970-01-01,200,Indexable,,47,835,1,single_slug,Coinbase CEO Defends CLARITY Act Amid Ongoing Negotiations - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-ceo-crypto-focus-wef/,1970-01-01,200,Indexable,,50,787,1,single_slug,Coinbase CEO Highlights Crypto Focus at World Economic Forum - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-cloudflare-x402-protocol/,1970-01-01,200,Indexable,,49,767,1,single_slug,Coinbase and Cloudflare Achieve Record Transactions with x402 Protocol - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-lists-mega-for-spot-trading/,1970-01-01,200,Indexable,,47,605,1,single_slug;wordcount_lt700,Coinbase Lists MEGA for Spot Trading: What It Means,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/coinbase-lists-pros-for-spot-trading/,1970-01-01,200,Indexable,,50,711,1,single_slug,Coinbase Lists PROS for Spot Trading: Key Details and Market Impact,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/coinbase-lists-usd1-stablecoin/,1970-01-01,200,Indexable,,51,894,1,single_slug,Coinbase Lists USD1 Stablecoin Backed by Trump Family - DeFiliban,delete_or_noindex,medium,Launch/listing/announcement-style URL with weak crawl-quality signals.
https://defiliban.io/coinbase-occ-conditional-approval-report/,1970-01-01,200,Indexable,,49,1094,1,single_slug,Coinbase OCC Conditional Approval Report: What Bloomberg's Claim Means for COIN,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-us-stablecoin-legislation/,1970-01-01,200,Indexable,,60,901,1,single_slug,Coinbase Threatens Withdrawal from U.S. Stablecoin Legislation - DeFiliban,keep_and_push,medium,Editorial URL with stronger content and internal-link signals than the average discovered set.
https://defiliban.io/coinbase-usdc-lending-bitcoin/,1970-01-01,200,Indexable,,46,679,1,single_slug;wordcount_lt700,Coinbase Launches Onchain USDC Lending Service for Bitcoin Users - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/coinbase-ventures-funding-slows-capital-shifts-tokenization-defi-ai-agents/,1970-01-01,200,Indexable,,54,1388,1,single_slug;wordcount_1200_plus,"Coinbase Ventures Shifts Capital to Tokenization, DeFi, and AI",deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coinbase-withdraw-support-us-crypto-legislation/,1970-01-01,200,Indexable,,49,823,1,single_slug,Coinbase Considers Withdrawing Support for U.S. Crypto Legislation - DeFiliban,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/coingape-reader-engagement-campaign/,1970-01-01,200,Indexable,,50,715,1,single_slug,CoinGape Launches Reader Engagement Campaign Without Market Impact - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/cold-wallet-hits-64m-presale-as-north-star-rank-surges/,1970-01-01,200,Indexable,,52,1037,1,single_slug,Cold Wallet Hits $6.4M Presale as North Star Rank Surges,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.
https://defiliban.io/colombia-largest-pension-fund-bitcoin-blackrock-ibit/,1970-01-01,200,Indexable,,53,837,1,single_slug,Colombia Pension Fund Reportedly Enters Bitcoin via BlackRock IBIT,deprioritize,low,"Legitimate editorial URL, but not strong enough to prioritize before a fresh recrawl."
https://defiliban.io/commons-bridge-hack-syndicate-report/,1970-01-01,200,Indexable,,48,639,1,single_slug;wordcount_lt700,Commons Bridge Hack: Syndicate Reports Security Breach,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
https://defiliban.io/company-reports-record-profits-q3/,1970-01-01,200,Indexable,,48,335,1,single_slug;wordcount_lt700,Company Reports Record Profits in Q3 Financial Results - DeFiliban,deprioritize,low,Indexable URL currently discovered but not a high-priority push candidate based on local signals.
